"Player","Position","Handedness","Season","Team","Game.ID","Date","Opponent","Venue","Strength","TOI","Goals","xGoals","Assists","A1","A2","P","P1","iSh%","iFSh%","ixFSh%","iSF","iFen","iCorsi","G60","xG60","A60","A160","A260","P60","P160","iSF60","iFen60","iCorsi60","HF","HA","Takeaways","Giveaways","PEND","PENT","Blocks","Faceoff Wins","Faceoff Losses","Faceoff%"
"MIKAEL BACKLUND","C","L","2016","CGY","20139","2016-11-01","CHI","CHI","All Situations","15.32","0","0.31","1","1","0","1","1","0.00","0.00","10.45","3","3","4","0.00","1.23","3.92","3.92","0.00","3.92","3.92","11.75","11.75","15.67","2","1","0","0","0","0","1","6","9","40.00"
"MIKAEL BACKLUND","C","L","2016","CGY","20075","2016-10-22","STL","CGY","All Situations","16.17","0","0","0","0","0","0","0","0.00","0.00","0.37","1","1","1","0.00","0.01","0.00","0.00","0.00","0.00","0.00","3.71","3.71","3.71","0","0","0","1","0","0","2","9","8","52.94"
"MIKAEL BACKLUND","C","L","2016","CGY","20003","2016-10-12","EDM","EDM","All Situations","14.83","0","0.35","2","1","1","2","1","0.00","0.00","6.91","3","5","5","0.00","1.40","8.09","4.05","4.05","8.09","4.05","12.14","20.23","20.23","1","0","0","0","0","0","0","10","6","62.50"
"MIKAEL BACKLUND","C","L","2016","CGY","20082","2016-10-24","CHI","CHI","All Situations","17.20","0","0.12","0","0","0","0","0","0.00","0.00","6.23","2","2","2","0.00","0.43","0.00","0.00","0.00","0.00","0.00","6.98","6.98","6.98","0","1","0","0","0","0","0","11","8","57.89"
"MIKAEL BACKLUND","C","L","2016","CGY","20172","2016-11-05","L.A","L.A","All Situations","16.72","0","0.25","0","0","0","0","0","0.00","0.00","8.23","1","3","3","0.00","0.89","0.00","0.00","0.00","0.00","0.00","3.59","10.77","10.77","0","1","0","0","0","0","0","10","6","62.50"
"MIKAEL BACKLUND","C","L","2016","CGY","20059","2016-10-20","CAR","CGY","All Situations","18.93","0","0.15","0","0","0","0","0","0.00","0.00","5.04","3","3","4","0.00","0.48","0.00","0.00","0.00","0.00","0.00","9.51","9.51","12.68","0","1","0","2","0","0","4","8","8","50.00"
"MIKAEL BACKLUND","C","L","2016","CGY","20130","2016-10-30","WSH","CGY","All Situations","16.02","1","0.5","0","0","0","1","1","16.67","16.67","8.35","6","6","6","3.75","1.88","0.00","0.00","0.00","3.75","3.75","22.47","22.47","22.47","1","0","0","0","0","0","2","7","11","38.89"
"MIKAEL BACKLUND","C","L","2016","CGY","20046","2016-10-18","BUF","CGY","All Situations","16.92","0","0.41","1","1","0","1","1","0.00","0.00","20.50","2","2","2","0.00","1.45","3.55","3.55","0.00","3.55","3.55","7.09","7.09","7.09","0","0","3","4","0","0","1","4","12","25.00"
"MIKAEL BACKLUND","C","L","2016","CGY","20110","2016-10-28","OTT","CGY","All Situations","17.67","0","0.04","1","1","0","1","1","0.00","0.00","2.12","1","2","2","0.00","0.14","3.40","3.40","0.00","3.40","3.40","3.40","6.79","6.79","0","0","0","0","0","0","1","13","5","72.22"
"MIKAEL BACKLUND","C","L","2016","CGY","20157","2016-11-03","S.J","S.J","All Situations","17.07","0","0","0","0","0","0","0","","","","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","2","0","1","0","0","1","7","6","53.85"
"MIKAEL BACKLUND","C","L","2016","CGY","20029","2016-10-15","VAN","VAN","All Situations","18.23","0","0.1","0","0","0","0","0","0.00","0.00","4.81","1","2","3","0.00","0.32","0.00","0.00","0.00","0.00","0.00","3.29","6.58","9.87","0","0","1","0","0","0","0","5","8","38.46"
"MIKAEL BACKLUND","C","L","2016","CGY","20015","2016-10-14","EDM","CGY","All Situations","18.63","0","0.16","1","1","0","1","1","0.00","0.00","3.94","4","4","5","0.00","0.51","3.22","3.22","0.00","3.22","3.22","12.88","12.88","16.10","1","0","0","1","0","0","1","13","3","81.25"
"MIKAEL BACKLUND","C","L","2016","CGY","20089","2016-10-25","STL","STL","All Situations","15.97","0","0","0","0","0","0","0","","","","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0","0","0","2","0","1","7","11","38.89"
"MIKAEL GRANLUND","C","L","2016","MIN","20024","2016-10-15","WPG","MIN","All Situations","17.57","0","0.35","0","0","0","0","0","0.00","0.00","7.06","3","5","5","0.00","1.20","0.00","0.00","0.00","0.00","0.00","10.24","17.07","17.07","2","2","1","1","0","0","1","1","2","33.33"
"MIKAEL GRANLUND","C","L","2016","MIN","20057","2016-10-20","TOR","MIN","All Situations","19.03","0","0.06","0","0","0","0","0","","0.00","3.06","0","2","5","0.00","0.19","0.00","0.00","0.00","0.00","0.00","0.00","6.31","15.76","2","2","0","0","0","0","0","0","0",""
"MIKAEL GRANLUND","C","L","2016","MIN","20069","2016-10-22","N.J","N.J","All Situations","20.48","0","0.29","0","0","0","0","0","0.00","0.00","9.58","3","3","4","0.00","0.84","0.00","0.00","0.00","0.00","0.00","8.79","8.79","11.72","0","2","0","0","1","0","1","1","0","100.00"
"MIKAEL GRANLUND","C","L","2016","MIN","20044","2016-10-18","L.A","MIN","All Situations","19.53","0","0.1","1","1","0","1","1","0.00","0.00","3.29","2","3","3","0.00","0.30","3.07","3.07","0.00","3.07","3.07","6.14","9.22","9.22","0","0","1","0","0","0","1","0","1","0.00"
"MIKAEL GRANLUND","C","L","2016","MIN","20078","2016-10-23","NYI","NYI","All Situations","19.63","0","0.17","1","1","0","1","1","0.00","0.00","4.24","1","4","5","0.00","0.52","3.06","3.06","0.00","3.06","3.06","3.06","12.23","15.28","0","3","0","0","0","0","0","0","0",""
"MIKAEL GRANLUND","C","L","2016","MIN","20137","2016-11-01","BUF","MIN","All Situations","21.17","1","0.39","0","0","0","1","1","50.00","33.33","13.11","2","3","4","2.83","1.11","0.00","0.00","0.00","2.83","2.83","5.67","8.50","11.34","2","1","1","0","1","0","0","0","0",""
"MIKAEL GRANLUND","C","L","2016","MIN","20083","2016-10-25","BOS","BOS","All Situations","19.50","0","0.43","1","0","1","1","0","0.00","0.00","21.61","1","2","2","0.00","1.33","3.08","0.00","3.08","3.08","0.00","3.08","6.15","6.15","0","3","0","2","0","0","0","0","0",""
"MIKAEL GRANLUND","C","L","2016","MIN","20098","2016-10-27","BUF","BUF","All Situations","17.35","0","0.19","0","0","0","0","0","","0.00","9.74","0","2","3","0.00","0.67","0.00","0.00","0.00","0.00","0.00","0.00","6.92","10.37","0","1","0","0","0","0","0","1","1","50.00"
"MIKAEL GRANLUND","C","L","2016","MIN","20161","2016-11-05","COL","COL","All Situations","22.52","0","0.08","0","0","0","0","0","0.00","0.00","2.63","2","3","5","0.00","0.21","0.00","0.00","0.00","0.00","0.00","5.33","7.99","13.32","0","1","1","1","0","0","0","0","0",""
"MIKAEL GRANLUND","C","L","2016","MIN","20011","2016-10-13","STL","STL","All Situations","17.33","0","0.03","0","0","0","0","0","","0.00","2.51","0","1","1","0.00","0.09","0.00","0.00","0.00","0.00","0.00","0.00","3.46","3.46","2","3","0","0","0","0","0","0","0",""
"MIKAEL GRANLUND","C","L","2016","MIN","20119","2016-10-29","DAL","MIN","All Situations","20.45","1","0.51","1","0","1","2","1","33.33","25.00","12.86","3","4","5","2.93","1.51","2.93","0.00","2.93","5.87","2.93","8.80","11.74","14.67","1","1","0","1","0","0","3","0","0",""
"MIKE CAMMALLERI","C","L","2016","N.J","20152","2016-11-03","FLA","FLA","All Situations","20.20","0","0.28","0","0","0","0","0","0.00","0.00","5.51","3","5","5","0.00","0.82","0.00","0.00","0.00","0.00","0.00","8.91","14.85","14.85","0","1","0","1","0","0","1","0","1","0.00"
"MIKE CAMMALLERI","C","L","2016","N.J","20069","2016-10-22","MIN","N.J","All Situations","15.70","0","0.25","1","1","0","1","1","0.00","0.00","8.28","2","3","3","0.00","0.95","3.82","3.82","0.00","3.82","3.82","7.64","11.46","11.46","2","0","0","2","0","1","0","0","0",""
"MIKE CAMMALLERI","C","L","2016","N.J","20010","2016-10-13","FLA","FLA","All Situations","16.90","0","0.09","0","0","0","0","0","","0.00","4.39","0","2","3","0.00","0.31","0.00","0.00","0.00","0.00","0.00","0.00","7.10","10.65","0","0","0","0","0","0","1","1","0","100.00"
"MIKE CAMMALLERI","C","L","2016","N.J","20084","2016-10-25","ARI","N.J","All Situations","14.22","0","0.24","0","0","0","0","0","0.00","0.00","5.95","4","4","4","0.00","1.00","0.00","0.00","0.00","0.00","0.00","16.88","16.88","16.88","0","1","0","0","0","0","0","0","0",""
"MIKE CAMMALLERI","C","L","2016","N.J","20037","2016-10-18","ANA","N.J","All Situations","17.07","0","0.34","1","1","0","1","1","0.00","0.00","5.62","5","6","8","0.00","1.19","3.51","3.51","0.00","3.51","3.51","17.57","21.09","28.12","1","1","0","1","0","0","0","0","0",""
"MIKE CAMMALLERI","C","L","2016","N.J","20107","2016-10-28","CHI","N.J","All Situations","14.42","0","0.18","0","0","0","0","0","0.00","0.00","9.11","1","2","4","0.00","0.76","0.00","0.00","0.00","0.00","0.00","4.16","8.32","16.64","0","1","2","0","0","0","0","1","0","100.00"
"MIKE CAMMALLERI","C","L","2016","N.J","20116","2016-10-29","T.B","N.J","All Situations","16.32","0","0.46","1","0","1","1","0","0.00","0.00","11.45","3","4","4","0.00","1.68","3.68","0.00","3.68","3.68","0.00","11.03","14.71","14.71","1","2","0","0","0","0","0","0","1","0.00"
"MIKE CAMMALLERI","C","L","2016","N.J","20051","2016-10-20","BOS","BOS","All Situations","13.85","0","0.08","0","0","0","0","0","0.00","0.00","2.81","2","3","6","0.00","0.36","0.00","0.00","0.00","0.00","0.00","8.66","13.00","25.99","1","2","1","3","0","0","0","0","0",""
"MIKE CAMMALLERI","C","L","2016","N.J","20166","2016-11-05","T.B","T.B","All Situations","13.57","0","0.11","0","0","0","0","0","0.00","0.00","5.52","1","2","2","0.00","0.49","0.00","0.00","0.00","0.00","0.00","4.42","8.84","8.84","0","0","0","0","0","1","0","0","0",""
"MIKE CAMMALLERI","C","L","2016","N.J","20019","2016-10-15","T.B","T.B","All Situations","17.58","0","0.15","0","0","0","0","0","0.00","0.00","3.84","2","4","6","0.00","0.52","0.00","0.00","0.00","0.00","0.00","6.83","13.65","20.48","1","2","0","0","2","1","0","0","0",""
"MIKE FISHER","C","R","2016","NSH","20026","2016-10-15","CHI","CHI","All Situations","18.85","0","0.06","0","0","0","0","0","0.00","0.00","3.17","1","2","2","0.00","0.20","0.00","0.00","0.00","0.00","0.00","3.18","6.37","6.37","1","3","0","0","0","0","2","11","8","57.89"
"MIKE FISHER","C","R","2016","NSH","20105","2016-10-27","L.A","L.A","All Situations","18.42","0","0.04","0","0","0","0","0","0.00","0.00","3.89","1","1","1","0.00","0.13","0.00","0.00","0.00","0.00","0.00","3.26","3.26","3.26","4","1","0","0","0","0","1","12","10","54.55"
"MIKE FISHER","C","R","2016","NSH","20122","2016-10-29","S.J","S.J","All Situations","16.53","0","0.59","0","0","0","0","0","0.00","0.00","19.77","3","3","3","0.00","2.15","0.00","0.00","0.00","0.00","0.00","10.89","10.89","10.89","4","2","0","0","0","0","1","8","13","38.10"
"MIKE FISHER","C","R","2016","NSH","20097","2016-10-26","ANA","ANA","All Situations","15.32","0","0.06","0","0","0","0","0","0.00","0.00","2.09","2","3","3","0.00","0.25","0.00","0.00","0.00","0.00","0.00","7.83","11.75","11.75","1","1","0","0","1","0","0","9","6","60.00"
"MIKE FISHER","C","R","2016","NSH","20064","2016-10-21","DET","DET","All Situations","18.35","1","0.43","0","0","0","1","1","25.00","20.00","8.66","4","5","5","3.27","1.42","0.00","0.00","0.00","3.27","3.27","13.08","16.35","16.35","5","1","0","0","1","0","0","12","4","75.00"
"MIKE FISHER","C","R","2016","NSH","20043","2016-10-18","DAL","NSH","All Situations","17.03","1","0.24","0","0","0","1","1","100.00","100.00","24.38","1","1","1","3.52","0.86","0.00","0.00","0.00","3.52","3.52","3.52","3.52","3.52","6","1","0","0","0","0","3","7","8","46.67"
"MIKE FISHER","C","R","2016","NSH","20140","2016-11-01","COL","COL","All Situations","11.72","0","0.11","1","1","0","1","1","0.00","0.00","11.40","1","1","2","0.00","0.58","5.12","5.12","0.00","5.12","5.12","5.12","5.12","10.24","2","1","0","0","0","0","0","5","8","38.46"
"MIKE FISHER","C","R","2016","NSH","20014","2016-10-14","CHI","NSH","All Situations","19.90","1","0.39","1","0","1","2","1","50.00","33.33","13.11","2","3","3","3.02","1.19","3.02","0.00","3.02","6.03","3.02","6.03","9.05","9.05","2","0","1","0","0","1","0","15","9","62.50"
"MIKE HOFFMAN","LW","L","2016","OTT","20150","2016-11-03","VAN","OTT","All Situations","22.20","1","0.24","0","0","0","1","1","20.00","14.29","3.45","5","7","12","2.70","0.65","0.00","0.00","0.00","2.70","2.70","13.51","18.92","32.43","1","1","1","1","0","0","1","0","0",""
"MIKE HOFFMAN","LW","L","2016","OTT","20035","2016-10-17","DET","DET","All Situations","16.68","0","0.45","0","0","0","0","0","0.00","0.00","8.92","5","5","9","0.00","1.60","0.00","0.00","0.00","0.00","0.00","17.99","17.99","32.37","0","1","1","1","0","1","0","0","1","0.00"
"MIKE HOFFMAN","LW","L","2016","OTT","20001","2016-10-12","TOR","OTT","All Situations","16.90","0","0.21","0","0","0","0","0","0.00","0.00","7.15","1","3","3","0.00","0.76","0.00","0.00","0.00","0.00","0.00","3.55","10.65","10.65","1","1","1","0","1","1","0","0","0",""
"MIKE HOFFMAN","LW","L","2016","OTT","20165","2016-11-05","BUF","OTT","All Situations","18.17","1","0.3","0","0","0","1","1","25.00","25.00","7.59","4","4","5","3.30","1.00","0.00","0.00","0.00","3.30","3.30","13.21","13.21","16.51","0","0","0","0","1","0","2","0","0",""
"MIKE HOFFMAN","LW","L","2016","OTT","20129","2016-10-30","EDM","EDM","All Situations","14.35","1","0.5","0","0","0","1","1","25.00","16.67","8.35","4","6","7","4.18","2.09","0.00","0.00","0.00","4.18","4.18","16.72","25.09","29.27","0","0","0","0","0","0","0","0","1","0.00"
"MIKE HOFFMAN","LW","L","2016","OTT","20135","2016-11-01","CAR","OTT","All Situations","19.62","0","0.2","0","0","0","0","0","0.00","0.00","5.05","4","4","6","0.00","0.62","0.00","0.00","0.00","0.00","0.00","12.23","12.23","18.35","0","0","1","1","0","0","1","0","0",""
"MIKE HOFFMAN","LW","L","2016","OTT","20018","2016-10-15","MTL","OTT","All Situations","17.90","0","1.08","0","0","0","0","0","0.00","0.00","12.01","6","9","12","0.00","3.62","0.00","0.00","0.00","0.00","0.00","20.11","30.17","40.22","3","1","1","0","0","1","0","1","0","100.00"
"MIKE HOFFMAN","LW","L","2016","OTT","20041","2016-10-18","ARI","OTT","All Situations","15.70","0","0.66","3","2","1","3","2","0.00","0.00","7.30","8","9","11","0.00","2.51","11.46","7.64","3.82","11.46","7.64","30.57","34.39","42.04","0","2","0","0","0","0","0","0","0",""
"MIKE HOFFMAN","LW","L","2016","OTT","20066","2016-10-22","T.B","OTT","All Situations","16.90","0","0.16","0","0","0","0","0","0.00","0.00","5.43","3","3","6","0.00","0.58","0.00","0.00","0.00","0.00","0.00","10.65","10.65","21.30","0","0","2","0","0","1","0","0","0",""
"MIKE HOFFMAN","LW","L","2016","OTT","20091","2016-10-25","VAN","VAN","All Situations","17.73","0","0.1","0","0","0","0","0","0.00","0.00","4.99","1","2","3","0.00","0.34","0.00","0.00","0.00","0.00","0.00","3.38","6.77","10.15","0","0","1","0","0","0","2","0","0",""
"MIKE HOFFMAN","LW","L","2016","OTT","20110","2016-10-28","CGY","CGY","All Situations","15.92","0","0.11","1","1","0","1","1","0.00","0.00","5.52","2","2","5","0.00","0.42","3.77","3.77","0.00","3.77","3.77","7.54","7.54","18.84","0","0","1","0","0","0","0","0","0",""
"MIKE RIBEIRO","C","L","2016","NSH","20064","2016-10-21","DET","DET","All Situations","17.77","1","0.52","0","0","0","1","1","100.00","100.00","51.61","1","1","2","3.38","1.74","0.00","0.00","0.00","3.38","3.38","3.38","3.38","6.75","0","1","0","0","1","1","0","4","3","57.14"
"MIKE RIBEIRO","C","L","2016","NSH","20122","2016-10-29","S.J","S.J","All Situations","16.82","0","0.03","0","0","0","0","0","0.00","0.00","2.61","1","1","2","0.00","0.09","0.00","0.00","0.00","0.00","0.00","3.57","3.57","7.13","3","0","0","0","0","0","0","3","4","42.86"
"MIKE RIBEIRO","C","L","2016","NSH","20140","2016-11-01","COL","COL","All Situations","16.38","0","0","1","1","0","1","1","","","","0","0","1","0.00","0.00","3.66","3.66","0.00","3.66","3.66","0.00","0.00","3.66","1","3","0","0","0","0","1","4","5","44.44"
"MIKE RIBEIRO","C","L","2016","NSH","20014","2016-10-14","CHI","NSH","All Situations","13.03","0","0","0","0","0","0","0","","","","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0","0","2","0","0","1","2","3","40.00"
"MIKE RIBEIRO","C","L","2016","NSH","20043","2016-10-18","DAL","NSH","All Situations","14.20","0","0","0","0","0","0","0","","","","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.23","1","1","0","1","0","0","0","4","6","40.00"
"MIKE RIBEIRO","C","L","2016","NSH","20170","2016-11-05","CAR","NSH","All Situations","18.13","0","0.21","0","0","0","0","0","0.00","0.00","5.27","3","4","5","0.00","0.70","0.00","0.00","0.00","0.00","0.00","9.93","13.24","16.55","1","0","1","1","0","0","0","6","3","66.67"
"MIKE RIBEIRO","C","L","2016","NSH","20155","2016-11-03","ARI","ARI","All Situations","18.47","0","0.06","1","0","1","1","0","0.00","0.00","3.22","1","2","2","0.00","0.21","3.25","0.00","3.25","3.25","0.00","3.25","6.50","6.50","0","0","0","0","0","0","0","2","5","28.57"
"MIKE RIBEIRO","C","L","2016","NSH","20105","2016-10-27","L.A","L.A","All Situations","15.63","0","0.14","1","1","0","1","1","0.00","0.00","4.70","1","3","4","0.00","0.54","3.84","3.84","0.00","3.84","3.84","3.84","11.52","15.36","0","0","0","0","0","2","0","7","4","63.64"
"MIKE RIBEIRO","C","L","2016","NSH","20073","2016-10-22","PIT","NSH","All Situations","14.72","0","0.16","1","1","0","1","1","0.00","0.00","15.64","1","1","1","0.00","0.64","4.08","4.08","0.00","4.08","4.08","4.08","4.08","4.08","0","0","0","0","1","0","0","3","5","37.50"
"MIKE RIBEIRO","C","L","2016","NSH","20026","2016-10-15","CHI","CHI","All Situations","14.75","0","0.13","1","0","1","1","0","0.00","0.00","6.60","2","2","3","0.00","0.54","4.07","0.00","4.07","4.07","0.00","8.14","8.14","12.20","0","0","0","0","0","1","0","7","1","87.50"
"MIKE RIBEIRO","C","L","2016","NSH","20097","2016-10-26","ANA","ANA","All Situations","17.35","0","0.16","0","0","0","0","0","0.00","0.00","7.84","2","2","4","0.00","0.54","0.00","0.00","0.00","0.00","0.00","6.92","6.92","13.83","1","2","0","0","0","0","0","7","3","70.00"
"MIKHAIL GRIGORENKO","C","L","2016","COL","20161","2016-11-05","MIN","COL","All Situations","11.97","0","0.12","0","0","0","0","0","0.00","0.00","11.84","1","1","2","0.00","0.59","0.00","0.00","0.00","0.00","0.00","5.01","5.01","10.03","1","1","1","0","0","0","0","4","7","36.36"
"MIKHAIL GRIGORENKO","C","L","2016","COL","20140","2016-11-01","NSH","COL","All Situations","12.70","0","0.09","0","0","0","0","0","0.00","0.00","2.87","3","3","3","0.00","0.41","0.00","0.00","0.00","0.00","0.00","14.17","14.17","14.17","2","0","1","0","0","0","0","0","0",""
"MIKHAIL GRIGORENKO","C","L","2016","COL","20068","2016-10-22","FLA","FLA","All Situations","16.35","0","0.05","0","0","0","0","0","0.00","0.00","5.32","1","1","1","0.00","0.20","0.00","0.00","0.00","0.00","0.00","3.67","3.67","3.67","1","0","0","1","0","0","0","0","0",""
"MIKHAIL GRIGORENKO","C","L","2016","COL","20034","2016-10-17","PIT","PIT","All Situations","11.23","0","0","1","1","0","1","1","","","","0","0","0","0.00","0.00","5.34","5.34","0.00","5.34","5.34","0.00","0.00","0.00","0","0","2","0","0","0","0","0","0",""
"MIKHAIL GRIGORENKO","C","L","2016","COL","20120","2016-10-29","ARI","ARI","All Situations","15.65","0","0.02","1","1","0","1","1","","0.00","1.92","0","1","2","0.00","0.07","3.83","3.83","0.00","3.83","3.83","0.00","3.83","7.67","0","3","0","0","0","2","0","0","0",""
"MIKHAIL GRIGORENKO","C","L","2016","COL","20055","2016-10-20","T.B","T.B","All Situations","16.80","0","0.01","1","0","1","1","0","0.00","0.00","1.43","1","1","2","0.00","0.05","3.57","0.00","3.57","3.57","0.00","3.57","3.57","7.14","0","0","0","1","0","1","0","0","0",""
"MIKHAIL GRIGORENKO","C","L","2016","COL","20039","2016-10-18","WSH","WSH","All Situations","14.47","0","0.04","0","0","0","0","0","0.00","0.00","1.94","2","2","2","0.00","0.16","0.00","0.00","0.00","0.00","0.00","8.29","8.29","8.29","0","0","1","0","0","0","0","5","3","62.50"
"MIKHAIL GRIGORENKO","C","L","2016","COL","20153","2016-11-03","CHI","CHI","All Situations","15.27","0","0.39","0","0","0","0","0","0.00","0.00","9.79","4","4","5","0.00","1.54","0.00","0.00","0.00","0.00","0.00","15.72","15.72","19.65","1","0","0","0","0","0","1","0","0",""
"MIKHAIL GRIGORENKO","C","L","2016","COL","20027","2016-10-15","DAL","COL","All Situations","15.37","0","0.54","1","1","0","1","1","0.00","0.00","6.71","5","8","8","0.00","2.10","3.90","3.90","0.00","3.90","3.90","19.52","31.23","31.23","1","3","0","0","1","0","1","0","0",""
"MIKHAIL GRIGORENKO","C","L","2016","COL","20109","2016-10-28","WPG","COL","All Situations","16.62","0","0.09","0","0","0","0","0","0.00","0.00","4.31","2","2","2","0.00","0.31","0.00","0.00","0.00","0.00","0.00","7.22","7.22","7.22","0","2","0","0","0","0","0","0","1","0.00"
"MIKKEL BOEDKER","LW","L","2016","S.J","20023","2016-10-15","CBJ","CBJ","All Situations","13.62","1","0.8","0","0","0","1","1","50.00","33.33","26.73","2","3","3","4.41","3.53","0.00","0.00","0.00","4.41","4.41","8.81","13.22","13.22","0","0","0","0","0","0","2","0","1","0.00"
"MIKKEL BOEDKER","LW","L","2016","S.J","20141","2016-11-01","ARI","ARI","All Situations","16.63","1","0.65","0","0","0","1","1","50.00","20.00","13.10","2","5","7","3.61","2.36","0.00","0.00","0.00","3.61","3.61","7.22","18.04","25.26","0","0","0","0","1","0","0","0","0",""
"MIKKEL BOEDKER","LW","L","2016","S.J","20106","2016-10-27","CBJ","S.J","All Situations","16.42","0","0.13","0","0","0","0","0","","0.00","6.27","0","2","3","0.00","0.46","0.00","0.00","0.00","0.00","0.00","0.00","7.31","10.96","0","0","2","2","0","0","1","0","1","0.00"
"MIKKEL BOEDKER","LW","L","2016","S.J","20093","2016-10-25","ANA","S.J","All Situations","19.23","0","0.18","0","0","0","0","0","0.00","0.00","6.09","2","3","3","0.00","0.57","0.00","0.00","0.00","0.00","0.00","6.24","9.36","9.36","1","2","1","0","0","0","0","0","1","0.00"
"MIKKEL BOEDKER","LW","L","2016","S.J","20173","2016-11-05","PIT","S.J","All Situations","16.78","0","0.11","0","0","0","0","0","0.00","0.00","5.67","2","2","2","0.00","0.41","0.00","0.00","0.00","0.00","0.00","7.15","7.15","7.15","1","0","2","1","0","0","0","0","1","0.00"
"MIKKEL BOEDKER","LW","L","2016","S.J","20067","2016-10-22","DET","DET","All Situations","17.88","0","0","0","0","0","0","0","","","","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.36","2","1","0","0","0","0","0","0","0",""
"MIKKEL BOEDKER","LW","L","2016","S.J","20004","2016-10-12","L.A","S.J","All Situations","15.63","0","0.27","0","0","0","0","0","0.00","0.00","8.94","2","3","3","0.00","1.03","0.00","0.00","0.00","0.00","0.00","7.68","11.52","11.52","1","0","1","2","0","0","0","2","0","100.00"
"MIKKEL BOEDKER","LW","L","2016","S.J","20038","2016-10-18","NYI","NYI","All Situations","14.78","0","0","0","0","0","0","0","","","","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.06","1","1","0","0","0","0","0","0","0",""
"MIKKEL BOEDKER","LW","L","2016","S.J","20122","2016-10-29","NSH","S.J","All Situations","15.35","0","0.1","0","0","0","0","0","0.00","0.00","3.44","3","3","3","0.00","0.40","0.00","0.00","0.00","0.00","0.00","11.73","11.73","11.73","2","4","0","1","0","0","0","0","0",""
"MIKKEL BOEDKER","LW","L","2016","S.J","20053","2016-10-20","PIT","PIT","All Situations","14.23","0","0.09","0","0","0","0","0","","0.00","8.88","0","1","1","0.00","0.37","0.00","0.00","0.00","0.00","0.00","0.00","4.22","4.22","0","0","0","1","2","1","0","0","1","0.00"
"MIKKEL BOEDKER","LW","L","2016","S.J","20157","2016-11-03","CGY","S.J","All Situations","13.45","0","0.42","0","0","0","0","0","0.00","0.00","14.06","2","3","4","0.00","1.88","0.00","0.00","0.00","0.00","0.00","8.92","13.38","17.84","0","0","0","1","0","0","0","0","0",""
"MIKKEL BOEDKER","LW","L","2016","S.J","20033","2016-10-17","NYR","NYR","All Situations","11.88","0","0.04","0","0","0","0","0","","0.00","3.75","0","1","1","0.00","0.19","0.00","0.00","0.00","0.00","0.00","0.00","5.05","5.05","0","2","0","0","0","0","0","0","0",""
"MIKKO KOIVU","C","L","2016","MIN","20119","2016-10-29","DAL","MIN","All Situations","18.92","0","0.45","1","1","0","1","1","0.00","0.00","22.64","1","2","4","0.00","1.44","3.17","3.17","0.00","3.17","3.17","3.17","6.34","12.68","0","1","1","0","0","1","1","14","11","56.00"
"MIKKO KOIVU","C","L","2016","MIN","20011","2016-10-13","STL","STL","All Situations","18.23","0","0.1","0","0","0","0","0","0.00","0.00","9.62","1","1","2","0.00","0.32","0.00","0.00","0.00","0.00","0.00","3.29","3.29","6.58","0","2","1","0","0","1","2","11","7","61.11"
"MIKKO KOIVU","C","L","2016","MIN","20161","2016-11-05","COL","COL","All Situations","23.17","0","0.15","0","0","0","0","0","0.00","0.00","3.85","2","4","6","0.00","0.40","0.00","0.00","0.00","0.00","0.00","5.18","10.36","15.54","1","0","2","1","0","0","0","14","14","50.00"
"MIKKO KOIVU","C","L","2016","MIN","20098","2016-10-27","BUF","BUF","All Situations","18.90","1","1.01","0","0","0","1","1","50.00","33.33","33.78","2","3","3","3.17","3.22","0.00","0.00","0.00","3.17","3.17","6.35","9.52","9.52","0","0","0","0","0","0","0","10","13","43.48"
"MIKKO KOIVU","C","L","2016","MIN","20083","2016-10-25","BOS","BOS","All Situations","19.63","0","0.15","0","0","0","0","0","0.00","0.00","7.59","2","2","2","0.00","0.46","0.00","0.00","0.00","0.00","0.00","6.11","6.11","6.11","0","0","0","0","0","0","2","10","13","43.48"
"MIKKO KOIVU","C","L","2016","MIN","20078","2016-10-23","NYI","NYI","All Situations","20.67","0","0.46","1","0","1","1","0","0.00","0.00","9.16","3","5","8","0.00","1.33","2.90","0.00","2.90","2.90","0.00","8.71","14.51","23.22","2","0","1","0","0","0","0","9","12","42.86"
"MIKKO KOIVU","C","L","2016","MIN","20137","2016-11-01","BUF","MIN","All Situations","20.55","0","0.21","0","0","0","0","0","","0.00","10.73","0","2","2","0.00","0.63","0.00","0.00","0.00","0.00","0.00","0.00","5.84","5.84","0","0","1","0","0","0","0","15","7","68.18"
"MIKKO KOIVU","C","L","2016","MIN","20069","2016-10-22","N.J","N.J","All Situations","20.93","0","0","0","0","0","0","0","","","","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0","0","0","0","0","0","16","9","64.00"
